HCHO_Amount,Present_Date
0.0001774082428821,2019-05-11
7.851454164433835e-05,2019-05-12
8.480921821304122e-05,2019-05-13
0.0002565932360046,2019-05-14
0.0001084387637971,2019-05-15
0.0002581514024065,2019-05-16
0.0001626728519143,2019-05-17
0.0001316183951811,2019-05-18
0.0001846422713296,2019-05-19
0.0001931410056934,2019-05-20
0.0001087283892095,2019-05-21
0.0003283253734832,2019-05-23
0.000101328985777,2019-05-24
0.0001002702697374,2019-05-26
0.0001920604607636,2019-05-27
0.0001766797704591,2019-05-28
0.0002707986967031,2019-05-29
0.0002678791857473,2019-05-30
0.0001484190889814,2019-05-31
2.742769585121167e-05,2019-06-01
0.00013723955328,2019-06-02
0.0001102947689259,2019-06-04
0.0001298232751426,2019-06-09
9.29756764723738e-05,2019-06-11
0.0001227748434757,2019-06-13
0.0001109789303632,2019-06-15
8.978404673863681e-05,2019-06-16
1.569671117488859e-07,2019-06-17
7.384788689971693e-05,2019-06-18
0.0001137372567619,2019-06-19
2.5244143864092782e-05,2019-06-26
7.838953585567481e-05,2019-06-27
6.984348224061407e-05,2019-06-28
8.639300023654194e-05,2019-06-29
5.7654145708751706e-05,2019-06-30
4.850917005854961e-05,2019-07-01
7.01563219877274e-05,2019-07-02
7.363816657454578e-05,2019-07-03
6.852184014062264e-05,2019-07-04
0.0001269866740033,2019-07-05
8.118862348047131e-05,2019-07-06
0.0001078062501781,2019-07-07
0.0001755990354735,2019-07-08
0.0001629814492932,2019-07-10
5.640249935191584e-05,2019-07-11
0.00017017375007,2019-07-12
0.0001224169308543,2019-07-13
8.956526624236958e-05,2019-07-14
4.525880073866283e-05,2019-07-16
4.788897537718524e-05,2019-07-23
2.916065279478861e-06,2019-07-24
0.0001362995272287,2019-07-27
0.0001410117514989,2019-07-28
0.0001108681239436,2019-07-29
0.0001269736313424,2019-07-30
8.450872916320002e-05,2019-08-01
8.556334796594454e-05,2019-08-02
0.0001629133931493,2019-08-03
1.3728068918731565e-05,2019-08-05
0.0001279531091228,2019-08-15
5.178013626492114e-06,2019-08-18
7.336094013777636e-05,2019-08-19
9.676125853351091e-05,2019-08-20
0.0001083149991837,2019-08-29
0.0001035438698715,2019-09-02
0.00012519500573,2019-09-03
0.000130846576187,2019-09-08
6.440015739232515e-05,2019-09-09
3.84899235780461e-05,2019-09-12
5.4653737245182634e-05,2019-09-13
2.7055169553569706e-05,2019-09-14
0.0003191542431707,2019-09-27
0.0001658764883008,2019-09-29
7.27780738171674e-05,2019-10-03
0.0001353517792948,2019-10-04
0.000211714078209,2019-10-05
0.0002594348285443,2019-10-08
5.5017379612996025e-05,2019-10-09
0.000184300610996,2019-10-10
0.0001683501734359,2019-10-13
6.314259477157411e-05,2019-10-14
7.16713507747282e-05,2019-10-15
6.532771676132629e-06,2019-10-19
0.0001281877837051,2019-10-25
0.000145187879816,2019-10-29
0.0001583682460477,2019-10-31
8.03607778339573e-06,2019-11-01
0.0001206702023413,2019-11-02
0.0001060345932494,2019-11-05
0.0001942600579433,2019-11-06
0.0001218222388384,2019-11-07
0.0001080851276708,2019-11-08
0.0001007815771098,2019-11-12
0.000151877029566,2019-11-13
7.99506458137099e-05,2019-11-14
0.000215708851931,2019-11-17
0.0002508715360598,2019-11-19
7.941161537465213e-05,2019-11-20
0.0001318497328563,2019-11-21
0.0003254878974985,2019-12-03
0.0001137311099891,2019-12-06
4.997236610893405e-05,2019-12-08
0.0002581430599093,2019-12-10
8.172313194602926e-06,2019-12-11
0.0001237011535845,2019-12-12
0.000107973238261,2019-12-13
9.175125425502092e-05,2019-12-14
0.0001806210249414,2019-12-15
0.0003312172775622,2019-12-16
1.3332796952489262e-05,2019-12-21
9.871649939840514e-05,2019-12-23
3.053566210736505e-05,2019-12-24
2.923294307019481e-05,2019-12-26
4.874119039013025e-05,2019-12-27
0.0002435742998434,2019-12-28
0.0001683466884456,2019-12-29
0.0001406881091402,2019-12-30
7.155854597694045e-05,2020-01-01
3.4902131511479535e-05,2020-01-02
0.0001230119750996,2020-01-03
0.0001648876523788,2020-01-04
0.0001538563380404,2020-01-05
0.0001389952001376,2020-01-06
2.208422988999331e-05,2020-01-07
5.9849775620916735e-06,2020-01-08
0.0001593083649141,2020-01-09
6.494334061404368e-05,2020-01-10
8.98590430574081e-05,2020-01-12
0.000255274243036,2020-01-13
7.213411316676246e-05,2020-01-14
6.347479632876642e-06,2020-01-15
4.245150261323624e-06,2020-01-18
6.611775819286781e-05,2020-01-19
8.156279331884199e-05,2020-01-20
0.00010824260068,2020-01-21
1.579852093386877e-05,2020-01-23
2.5639344712949608e-05,2020-01-24
0.0001282278656513,2020-01-25
8.292953115424783e-05,2020-01-26
0.000226189160589,2020-01-28
0.0001500660399675,2020-01-29
0.0001993341817876,2020-01-30
0.0002360347703028,2020-01-31
4.147988255400665e-05,2020-02-01
0.0001101811390116,2020-02-02
8.359787684691174e-05,2020-02-03
3.033703627091292e-05,2020-02-05
0.0001885921593239,2020-02-07
0.000206615412484,2020-02-08
0.0002099230082314,2020-02-09
0.0001012152970348,2020-02-10
0.0001661103129684,2020-02-11
7.985907723195851e-05,2020-02-13
2.80674982805179e-05,2020-02-14
2.8557976474641303e-05,2020-02-15
5.939227088696713e-05,2020-02-16
8.477630699895465e-05,2020-02-18
8.624971456350402e-05,2020-02-19
0.0001091362161538,2020-02-20
9.951467357187598e-05,2020-02-21
7.92462013230872e-05,2020-02-24
2.8521831085546316e-05,2020-02-25
3.690094368802118e-05,2020-02-26
8.417925604034724e-05,2020-02-27
0.0001106094642567,2020-02-28
0.000127749831884,2020-02-29
2.282981443920495e-05,2020-03-01
0.0002515676940223,2020-03-02
0.0002509742155915,2020-03-03
0.0001648506277572,2020-03-04
0.0002437990954255,2020-03-07
0.000121599683705,2020-03-08
9.108401704156445e-05,2020-03-09
0.0001796623974317,2020-03-10
0.0001286283394897,2020-03-11
0.0001727288425821,2020-03-12
0.0002123434847794,2020-03-13
0.0002990524133461,2020-03-14
8.707282150456954e-05,2020-03-15
7.012736708837104e-05,2020-03-16
0.0001224288796003,2020-03-19
7.542810292997175e-05,2020-03-20
0.0002530440598434,2020-03-21
0.0001270776035311,2020-03-22
0.000183833879955,2020-03-23
7.428871762571976e-05,2020-03-24
0.0001623573528554,2020-03-25
0.0003002433353036,2020-03-26
0.000127765218398,2020-03-27
0.0001197896427536,2020-03-28
0.0002912754796542,2020-03-29
5.84370020313593e-05,2020-03-30
0.0001321798643605,2020-03-31
0.0002143646010247,2020-04-01
0.000204200793442,2020-04-02
0.0002238080474567,2020-04-03
0.0002362266484168,2020-04-04
0.0001707266449636,2020-04-05
0.0002627602403354,2020-04-06
0.0001451442359196,2020-04-07
0.0003232150559895,2020-04-08
0.0002589800087883,2020-04-10
0.0001375786567285,2020-04-11
6.81672975406137e-05,2020-04-12
6.484950670100219e-05,2020-04-13
8.754926922942671e-05,2020-04-14
0.0001330184937399,2020-04-15
0.0001339216220938,2020-04-18
6.943667528661855e-05,2020-04-20
7.61536238488355e-05,2020-04-21
0.0002263021462848,2020-04-23
0.0001478372587909,2020-04-25
0.0002070498634637,2020-04-26
0.0002005466185816,2020-04-27
0.0002640234710242,2020-04-28
0.0001862955172209,2020-04-29
0.0003508670611382,2020-04-30
0.0001640774270463,2020-05-01
0.0002219898440888,2020-05-02
0.0001382809274544,2020-05-03
5.0318049528272354e-05,2020-05-04
6.71071361292346e-05,2020-05-07
0.0001932939095424,2020-05-08
0.0001487807254843,2020-05-12
0.0001379187874819,2020-05-14
0.0001943677305868,2020-05-15
5.9778085832233474e-05,2020-05-21
9.378034273934048e-05,2020-05-24
0.0001373239248166,2020-05-26
7.19252801574543e-05,2020-05-27
0.0001251784658765,2020-05-28
2.452850172028484e-05,2020-05-30
0.0001985903069888,2020-06-01
9.919274367323932e-05,2020-06-02
4.0568798727827823e-05,2020-06-03
5.875759578402897e-05,2020-06-04
7.413875793667798e-05,2020-06-05
5.5273396309281816e-05,2020-06-09
0.0001924278559152,2020-06-13
2.288989126863385e-05,2020-06-14
0.0001378964831516,2020-06-15
0.0001798368255782,2020-06-16
9.347759003517042e-05,2020-06-18
6.290926119445101e-05,2020-06-20
4.1924184111101534e-05,2020-06-22
7.439807721466363e-05,2020-06-24
3.634412960661862e-05,2020-06-26
0.0001035208070358,2020-06-27
7.50787554440214e-05,2020-06-29
9.300456479088662e-05,2020-06-30
9.60294709198994e-05,2020-07-02
7.786278896859889e-05,2020-07-05
9.247921794465604e-05,2020-07-06
0.0001380256436044,2020-07-07
0.0001475313623714,2020-07-08
0.0001561110839227,2020-07-11
9.297545808427271e-05,2020-07-12
0.00018153703271,2020-07-13
5.6862822195512606e-05,2020-07-14
4.0588043353301246e-05,2020-07-21
0.0001036504798335,2020-07-23
0.0001004042849957,2020-07-24
7.586057603543336e-05,2020-08-12
0.0001271915657533,2020-08-14
3.644088504204493e-05,2020-08-17
5.4838374249355775e-05,2020-08-18
0.0001300370956015,2020-08-19
0.0001331987709522,2020-08-20
9.655315629476696e-05,2020-08-21
0.0001228781537305,2020-08-22
8.472898340419462e-05,2020-08-23
7.197216665810354e-05,2020-08-24
0.0001511948434713,2020-08-25
0.0001039376144436,2020-08-26
0.0002069068000109,2020-08-27
9.410559345347804e-05,2020-08-28
0.0001083401827632,2020-08-29
1.7858797562988964e-05,2020-08-31
0.0001561620312317,2020-09-04
0.0002112945863213,2020-09-05
2.9140114786906534e-05,2020-09-26
5.918115428814198e-05,2020-09-27
6.187819825380392e-05,2020-10-02
2.340741803698854e-05,2020-10-05
0.000153065467134,2020-10-06
0.0002395261766511,2020-10-08
0.0001191722702993,2020-10-12
9.942865362783062e-05,2020-10-18
5.091611358656925e-05,2020-10-19
0.0001802236656436,2020-10-20
0.0001413955854575,2020-10-23
0.0001253098141751,2020-10-25
0.0001054599889436,2020-10-26
0.0002906781728291,2020-10-27
0.0002301803110104,2020-10-28
1.5190680648411468e-05,2020-10-29
2.0346973745964616e-05,2020-10-30
0.0002669556633126,2020-10-31
0.0001144036309497,2020-11-01
0.0003174029800108,2020-11-02
0.0001940053583054,2020-11-03
0.0002152013859527,2020-11-05
7.865702273595624e-05,2020-11-06
1.4512602882058574e-05,2020-11-07
5.822340171636285e-05,2020-11-13
2.080764581499092e-06,2020-11-15
0.0002155685110139,2020-11-17
0.0001192011250972,2020-11-18
0.0001545883075666,2020-11-20
6.702725268554318e-05,2020-11-26
8.321889173172491e-05,2020-11-27
0.0002035630910477,2020-11-28
0.0001522428738161,2020-11-29
2.2180559640723077e-05,2020-12-06
6.569795051088172e-05,2020-12-07
0.0001130016974298,2020-12-09
0.0002214205376791,2020-12-11
0.0003215528849652,2020-12-12
0.0001000424202731,2020-12-14
5.524074311449292e-05,2020-12-15
0.000103864951423,2020-12-16
0.0001959544323017,2020-12-17
1.6758892768918845e-05,2020-12-19
6.056729718064181e-05,2020-12-29
0.0001332103260112,2020-12-30
0.0001541101188707,2021-01-06
0.0001188333112233,2021-01-07
0.0001344845012528,2021-01-16
3.145359393954347e-05,2021-01-20
9.294210274479908e-05,2021-01-21
0.0001226068846769,2021-01-22
0.0001621292909546,2021-01-24
1.8813652422668293e-05,2021-01-25
0.0001542266001816,2021-01-26
3.818941598361816e-05,2021-01-27
0.0001373520073689,2021-01-28
3.730893602760257e-05,2021-01-30
4.774973615060208e-05,2021-01-31
7.294355895178421e-05,2021-02-04
4.393607376604848e-05,2021-02-05
1.089114357400706e-05,2021-02-09
0.0002346570156503,2021-02-10
0.0001070160232335,2021-02-11
0.0001592890219855,2021-02-12
0.0001459396689875,2021-02-13
9.212046465180808e-05,2021-02-15
0.0001348441946403,2021-02-16
0.0002191974876297,2021-02-17
0.0001073680324738,2021-02-18
9.53919363419844e-05,2021-02-19
8.793830534806351e-06,2021-02-21
2.9869225605117377e-05,2021-02-22
0.0001026537832257,2021-02-24
0.0001343764897961,2021-02-25
0.0002608599585662,2021-02-26
0.0001335405067221,2021-02-27
0.0002425724268545,2021-02-28
7.992640203330773e-05,2021-03-01
8.649164993459126e-05,2021-03-03
0.0001206183237246,2021-03-04
7.39241545383116e-05,2021-03-09
0.0001846409490839,2021-03-12
7.165580708523753e-05,2021-03-13
4.587080981322053e-05,2021-03-14
0.0001604234982395,2021-03-15
0.0001116512745612,2021-03-16
0.0002184373705858,2021-03-17
5.29361510440306e-05,2021-03-20
3.5615203145849084e-05,2021-03-22
9.931758477976484e-05,2021-03-29
0.0001433846403518,2021-03-30
0.0001824855073316,2021-03-31
0.0002043831653349,2021-04-01
0.0002720721832196,2021-04-02
0.0001434290454397,2021-04-03
0.000172544406197,2021-04-04
0.0002095718762295,2021-04-05
0.0002265470356061,2021-04-06
4.0168496306063e-05,2021-04-07
2.3951690059176273e-06,2021-04-08
0.0002138838019435,2021-04-12
0.0001653614453125,2021-04-15
0.0001313988306929,2021-04-16
0.0001943704744376,2021-04-17
0.0001830978126191,2021-04-18
0.0001146385386911,2021-04-19
6.728160450488812e-05,2021-04-20
0.0001520854247125,2021-04-21
0.0002139655834071,2021-04-22
0.0001783019318343,2021-04-23
0.0001673759895346,2021-04-24
0.000167527448947,2021-04-26
0.0002240536613524,2021-04-27
0.0001761261917734,2021-04-28
0.0002039166332048,2021-05-03
0.0001290007396666,2021-05-04
4.5359877531792387e-05,2021-05-06
8.260900233832944e-05,2021-05-07
8.832209544451476e-05,2021-05-11
0.0001204302517185,2021-05-14
8.26365839024178e-05,2021-05-17
0.0001262004287793,2021-05-18
0.0002514697431589,2021-05-19
9.259006666023172e-05,2021-05-28
3.041292691775289e-05,2021-06-01
1.9192176214982037e-05,2021-06-02
0.0001276664442792,2021-06-10
0.0001605557546206,2021-06-13
2.3261638402328353e-05,2021-06-16
0.0001119753364585,2021-06-18
5.2291692177625585e-05,2021-06-19
4.1685606433043056e-05,2021-06-20
0.0001828546512168,2021-06-21
7.135932592072925e-05,2021-06-23
0.0001036070826979,2021-06-24
5.581569220675591e-05,2021-06-25
3.405406309894988e-05,2021-06-27
7.76649480737224e-05,2021-06-28
9.99164678587466e-05,2021-06-29
0.0001121623803096,2021-07-01
0.0002190729926259,2021-07-13
5.928561946938864e-05,2021-07-18
1.810802931280726e-05,2021-07-20
0.0001179200091217,2021-07-29
9.754254655108326e-05,2021-07-30
9.614297884721344e-05,2021-07-31
0.0001970370931996,2021-08-01
6.942045801500339e-06,2021-08-02
0.0001127151143239,2021-08-13
0.0002199493053769,2021-08-15
0.000156432476958,2021-08-19
2.81577953574829e-05,2021-08-20
0.0001024110022981,2021-08-23
0.0001218736027717,2021-08-24
6.436261118345511e-05,2021-08-25
7.159205525252496e-05,2021-09-07
9.048562254009844e-05,2021-09-08
0.0001090482831114,2021-09-09
7.098002232373875e-06,2021-09-10
4.275555503242512e-05,2021-09-12
4.893388501282747e-05,2021-09-13
7.601569915146565e-05,2021-09-15
8.084368164549142e-05,2021-09-19
5.0895692286337854e-05,2021-09-22
8.825533327482998e-05,2021-09-23
5.765859451744939e-05,2021-09-24
5.628115463429397e-07,2021-09-27
3.218808687797956e-05,2021-09-29
4.043535659191621e-05,2021-10-07
8.591428424336525e-05,2021-10-08
0.0001019035231799,2021-10-13
0.000123224161409,2021-10-14
7.03454945488052e-05,2021-10-15
9.904008688817004e-05,2021-10-19
0.0001728092800978,2021-10-22
8.202783074228405e-05,2021-10-24
0.0001697212268253,2021-10-26
0.0002133346232627,2021-10-31
0.0001165262866341,2021-11-02
0.0001214412403118,2021-11-11
3.298007044692261e-05,2021-11-20
0.0001151159762672,2021-11-21
0.0002308870971422,2021-11-22
0.0001793772023579,2021-11-26
6.046175994727861e-05,2021-11-27
4.437957062913551e-06,2021-12-01
4.800358551893512e-05,2021-12-02
0.000153336875422,2021-12-03
0.0001414972986159,2021-12-04
0.0001626060152681,2021-12-07
7.612153321777504e-05,2021-12-08
4.054230469422604e-05,2021-12-09
7.154467753442222e-05,2021-12-10
4.934669107873211e-05,2021-12-11
5.630749428469005e-05,2021-12-12
0.0001485441603136,2021-12-16
3.504236507351786e-05,2021-12-17
4.2021633319044305e-05,2021-12-19
0.000195268265968,2021-12-20
0.000159647670899,2021-12-23
0.0001121602084071,2021-12-24
9.792571224075384e-05,2021-12-25
3.10034295700588e-05,2021-12-26
9.135317457448303e-05,2021-12-27
0.0001703249644971,2021-12-28
4.462642397080864e-05,2021-12-29
4.9966700099838905e-06,2022-01-01
5.1984316101354585e-06,2022-01-07
8.417588657104886e-05,2022-01-09
0.0001002536436115,2022-01-13
0.0002656339315317,2022-01-14
0.000142657704721,2022-01-15
5.873748507544971e-05,2022-01-16
8.73123469209982e-05,2022-01-17
8.812047958670396e-05,2022-01-19
0.0002752204088063,2022-01-20
0.0001013124199369,2022-01-22
0.000331935246258,2022-01-23
0.0001298011680869,2022-01-24
0.0001910123589885,2022-01-25
0.0002044419890332,2022-01-26
0.0001786672312097,2022-01-27
1.7565147757184226e-05,2022-01-28
0.0001968893243701,2022-01-30
0.0002145448953306,2022-02-01
0.0001422652264061,2022-02-02
0.000107297556289,2022-02-03
0.0001853171897629,2022-02-04
0.0003087972644399,2022-02-05
0.0001812367170953,2022-02-06
0.0001996868394506,2022-02-08
0.0001195042474715,2022-02-09
0.0001610389757451,2022-02-15
9.24380731373748e-05,2022-02-16
9.926161818401754e-05,2022-02-17
7.641624307470651e-06,2022-02-18
0.0001264696371665,2022-02-20
0.0001450714465107,2022-02-21
0.0002316554418008,2022-02-22
1.9648288549225728e-05,2022-02-23
6.607650560754945e-05,2022-02-25
0.0001042020127392,2022-02-27
7.176631242896976e-05,2022-02-28
0.000249221844734,2022-03-01
6.22072730764337e-05,2022-03-06
0.0001160437292175,2022-03-07
8.209178762127623e-05,2022-03-08
0.0001078555618999,2022-03-09
4.7371843179880217e-05,2022-03-10
0.0001249777412899,2022-03-11
2.6190924408347685e-05,2022-03-13
0.000173784056329,2022-03-14
0.0002516989931757,2022-03-15
8.228346580453299e-05,2022-03-18
0.0001192729158273,2022-03-19
6.50170912256107e-05,2022-03-20
0.0001138238440273,2022-03-21
0.0001394118962159,2022-03-22
0.0001151436945598,2022-03-24
0.0002069335624228,2022-03-25
3.075582941611868e-05,2022-03-27
5.429734714904007e-05,2022-03-28
4.4504754063334214e-05,2022-03-29
0.0001232975519986,2022-03-30
0.0001058570383615,2022-03-31
0.0001309678650068,2022-04-01
6.837315634981946e-05,2022-04-02
0.0001386188312867,2022-04-04
0.0002472507686639,2022-04-05
0.0001801683326625,2022-04-14
9.70340040849284e-05,2022-04-15
2.5521323015017635e-05,2022-04-16
7.79996695889472e-05,2022-04-18
2.937012156792997e-05,2022-04-19
0.0001836508744656,2022-04-20
0.0001550303494221,2022-04-21
0.0001553047022782,2022-04-25
0.0001604366123774,2022-04-26
0.0001447513674575,2022-04-30
0.0001062949377101,2022-05-01
0.000200548023508,2022-05-02
0.0001346894780538,2022-05-04
0.0002187177096649,2022-05-06
0.0001623393419179,2022-05-07
3.240961393989184e-06,2022-05-12
0.000119997508235,2022-05-22
0.0001704588214359,2022-05-23
6.731434027817508e-05,2022-05-26
8.33281159090101e-05,2022-05-27
3.758274860259792e-05,2022-06-02
0.000131712337687,2022-06-03
8.521985695564863e-05,2022-06-05
9.537965694244272e-05,2022-06-08
9.897744115925576e-05,2022-06-13
0.0001011520868202,2022-06-14
0.0002994993971203,2022-06-17
0.0001203892482714,2022-06-18
0.0001648184344187,2022-06-19
0.0001013778399473,2022-06-21
1.4930432570178334e-05,2022-06-25
7.057031359484082e-05,2022-06-26
3.0247450545488213e-05,2022-06-27
0.0001242074475703,2022-06-28
5.741720247340424e-05,2022-06-29
3.7988083591324105e-05,2022-07-01
7.67166932771911e-05,2022-07-02
2.5053031226636987e-05,2022-07-08
8.740547201422464e-05,2022-07-20
0.000182747877898,2022-07-25
0.0002296677084993,2022-07-26
5.989757943210389e-05,2022-07-30
5.25808307968791e-05,2022-07-31
6.900941489233973e-05,2022-08-10
0.000143050885929,2022-08-11
6.363842161222554e-05,2022-08-13
0.0001222005438179,2022-08-14
0.000158312296412,2022-08-17
8.000178487283043e-05,2022-08-18
6.476015299924437e-05,2022-08-19
0.0001351622236952,2022-08-20
0.0001275546579669,2022-08-21
1.4610784981298888e-05,2022-09-02
5.920536512008881e-05,2022-09-04
9.48696110130364e-05,2022-09-10
5.647265140470304e-05,2022-09-11
0.0001120775767863,2022-09-12
0.000144099705383,2022-09-13
5.543215120198064e-05,2022-09-14
8.114659713212203e-05,2022-09-15
0.0001036825161307,2022-09-16
0.0001083194077841,2022-09-17
8.659447465188846e-05,2022-09-18
2.720126382187544e-05,2022-09-21
0.0001859294879801,2022-09-22
4.458525811295027e-05,2022-09-24
8.619025447911603e-05,2022-09-25
3.167562422901484e-05,2022-09-26
0.0001794275025335,2022-09-27
5.399249131210032e-05,2022-09-28
0.000187243790495,2022-10-04
0.0002638224248096,2022-10-08
0.0001528962601799,2022-10-16
6.765580954619091e-05,2022-10-24
0.0001125247876184,2022-10-28
0.0001339018031976,2022-10-29
0.0001050868641847,2022-11-04
1.7410017318816846e-05,2022-11-06
0.0001501666835968,2022-11-07
0.0002613757233865,2022-11-17
0.0001217589147657,2022-11-18
0.0002367085434052,2022-11-20
0.0001576058714412,2022-11-21
2.6063626077209655e-05,2022-11-22
5.024561867406121e-05,2022-11-23
0.0001550408164533,2022-11-24
0.0001443132069255,2022-11-25
0.0001694889590815,2022-11-26
5.863264128898527e-05,2022-11-27
8.851054144490312e-05,2022-11-28
0.0001473574386245,2022-11-29
0.0001480657307094,2022-11-30
0.0001796278417775,2022-12-01
0.0001847625662604,2022-12-02
0.0002677186174822,2022-12-11
4.861756950785546e-05,2022-12-13
1.3894715415703593e-05,2022-12-15
6.886013227348209e-05,2022-12-27
1.937003064765869e-05,2022-12-29
1.6676132059583622e-06,2022-12-30
0.0002186909621466,2022-12-31
0.0001127020312348,2023-01-03
1.914754484460128e-05,2023-01-05
4.190980689838454e-06,2023-01-06
5.366813444763372e-05,2023-01-09
5.8108065542270165e-05,2023-01-10
0.0002300350121565,2023-01-11
0.000284603617025,2023-01-13
4.6397742154650035e-05,2023-01-18
6.499407942693201e-05,2023-01-20
5.811151118036572e-05,2023-01-25
7.616349741297997e-05,2023-01-28
0.0001527143170301,2023-01-29
2.664756099759161e-05,2023-02-09
0.0001793864515734,2023-02-11
0.000117013872627,2023-02-12
0.0002762391496659,2023-02-13
0.0001849290175706,2023-02-14
0.0001309358093096,2023-02-15
2.408146276878079e-05,2023-02-16
0.0001211140847996,2023-02-17
1.9174747524865223e-05,2023-02-18
0.000167832927305,2023-02-22
5.443773193600662e-05,2023-02-23
0.0001420403466103,2023-02-24
0.0002207427617611,2023-02-26
0.0002956973953837,2023-03-02
0.0003200669603676,2023-03-05
0.0003001536059258,2023-03-06
0.0001115435924082,2023-03-07
7.349130037920148e-05,2023-03-08
0.0001537420173445,2023-03-09
0.0001833861696954,2023-03-11
0.0001275124704156,2023-03-13
0.0002073454087879,2023-03-14
0.000167750108572,2023-03-16
0.0001059133650579,2023-03-17
0.0001352572888487,2023-03-18
2.936310731179129e-05,2023-03-19
0.00021601442706,2023-03-21
8.89326609226773e-05,2023-03-22
4.108159094785542e-05,2023-03-23
0.0001956476279903,2023-03-24
0.0002255959554896,2023-03-25
2.8084505366179952e-05,2023-03-26
0.0001299573745615,2023-03-27
0.0002629645982242,2023-03-28
0.0002349668570586,2023-03-29
8.395772642433473e-05,2023-03-30
8.745422622040163e-05,2023-03-31
7.111439817993237e-05,2023-04-01
2.7064110826008873e-05,2023-04-03
9.309221655678406e-05,2023-04-05
4.8639712507728016e-05,2023-04-06
0.0001595895655811,2023-04-07
0.0001173183464997,2023-04-09
0.0001127534416494,2023-04-10
7.497777881981774e-05,2023-04-11
0.0001453619825016,2023-04-12
9.691922846671516e-05,2023-04-13
7.861034105770753e-05,2023-04-14
0.0001627443991446,2023-04-17
5.339099913274038e-05,2023-04-18
9.019576522685492e-05,2023-04-19
8.50146441603814e-05,2023-04-20
0.0001847387610895,2023-04-23
0.0001656326036031,2023-04-24
2.985543105452906e-05,2023-04-25
0.000142133169233,2023-04-27
4.3245247387967984e-05,2023-04-28
0.000193976459139,2023-05-02
0.0001447220946935,2023-05-03
0.0001248385389574,2023-05-04
0.0001480947300203,2023-05-08
5.127970772826992e-05,2023-05-12
0.0001257572460024,2023-05-13
0.0001653283068911,2023-05-15
9.439552938802424e-05,2023-05-16
0.0001275901903929,2023-05-17
0.0001698271492844,2023-05-19
0.0002253535932127,2023-05-20
0.000172287887781,2023-05-21
0.0001174329754136,2023-05-23
0.0001699899537801,2023-05-24
0.0001338950814177,2023-05-25
0.0002143848706052,2023-05-26
0.0001703963246503,2023-05-27
0.0001578164663756,2023-05-28
7.963483364998873e-05,2023-05-29
0.0001259788725499,2023-05-30
0.0001942800815461,2023-05-31
0.0001776192487093,2023-06-01
