HCHO_Amount,Present_Date
2.78876797254711e-05,2019-09-21
8.320224946993188e-05,2019-09-29
1.9647603158705263e-05,2019-09-30
0.000117836499168,2019-10-01
4.612769316736376e-06,2019-10-06
7.59858494096762e-05,2019-10-13
1.83682831601389e-05,2019-10-14
0.0002317053602408,2019-10-17
0.0002290918466488,2019-10-31
0.0002161975617461,2019-11-06
0.0001877186378125,2019-11-07
7.553392172272982e-05,2019-11-08
0.0002234721468994,2019-11-11
0.0001128827506019,2019-11-13
5.815962265760409e-05,2019-11-14
6.111619864362443e-05,2019-11-16
0.0001113500110585,2019-11-17
8.669282646079637e-05,2019-11-18
6.167588874374884e-05,2019-11-20
8.329670267707673e-05,2019-11-21
0.000158744442784,2019-11-22
8.082623468883076e-05,2019-11-27
0.0001039900997813,2019-11-29
0.0001545732520753,2019-12-01
0.0002290982823012,2019-12-02
6.279132131055396e-05,2019-12-06
3.668150748126209e-05,2019-12-10
4.62315488663879e-06,2019-12-13
0.0001486373962426,2019-12-14
0.0001227165762943,2019-12-15
0.0001229212800705,2019-12-16
0.0001877353206509,2019-12-18
5.3307634495522295e-05,2019-12-19
3.737863824244148e-05,2019-12-21
8.239901598712222e-05,2019-12-23
0.0001175895423397,2019-12-24
6.322827935514696e-05,2019-12-25
0.0002801681133864,2019-12-26
2.5080770957698957e-05,2019-12-27
0.0001125148774131,2019-12-29
5.958212666452036e-05,2019-12-30
3.443339602476807e-05,2019-12-31
5.582477187917614e-05,2020-01-01
4.323339089751243e-05,2020-01-02
0.0001348303220805,2020-01-03
7.345198097368317e-05,2020-01-04
2.321362493548122e-05,2020-01-05
5.4160664857132805e-05,2020-01-06
8.050683431295243e-05,2020-01-07
4.716895767844027e-05,2020-01-08
0.0001577781896422,2020-01-09
0.0001793478869622,2020-01-10
9.41050512969195e-05,2020-01-11
0.0001152762997662,2020-01-13
3.0344823697539575e-05,2020-01-15
7.061637462092352e-06,2020-01-16
0.0002380160347689,2020-01-19
8.649788570140081e-05,2020-01-20
5.912812620378361e-05,2020-01-21
0.0001127059149439,2020-01-22
4.176835190634863e-05,2020-01-23
0.0001065585373179,2020-01-24
0.0001661374720926,2020-01-25
7.276855495625505e-05,2020-01-26
6.942144958326742e-05,2020-01-28
0.0001887968234636,2020-01-29
7.285972572016812e-05,2020-01-30
0.0002529024599017,2020-01-31
0.0001415127839008,2020-02-01
7.155292117745567e-05,2020-02-02
3.0342748686962295e-06,2020-02-03
0.0002128889628819,2020-02-06
9.207190091336028e-05,2020-02-07
0.0001354965851584,2020-02-09
0.0001617020217739,2020-02-10
0.0001742292469876,2020-02-11
0.0002540055798295,2020-02-12
3.371115622175777e-05,2020-02-13
0.0001794127728646,2020-02-16
0.0002209353604297,2020-02-17
6.674241804341922e-05,2020-02-18
0.0001222466447894,2020-02-19
8.883904957213684e-05,2020-02-20
0.0001415435780818,2020-02-23
6.469066327585497e-05,2020-02-24
2.3133790736772745e-05,2020-02-25
6.435616459262533e-05,2020-02-26
0.0001474108560456,2020-02-27
7.261802893327325e-05,2020-02-28
0.0002432750616004,2020-03-02
0.0001371470386965,2020-03-03
0.0003196327910867,2020-03-04
9.590982845119733e-05,2020-03-07
8.151255612816e-05,2020-03-08
0.0002133951068221,2020-03-09
8.807318490189663e-05,2020-03-10
0.0001212261634002,2020-03-11
0.0001866045606144,2020-03-12
0.0002164612674754,2020-03-13
0.0001451271620085,2020-03-14
7.107494193457907e-05,2020-03-15
1.4219102992139211e-05,2020-03-16
0.0002336150704328,2020-03-18
6.550971145592522e-05,2020-03-19
4.255753104668866e-05,2020-03-20
0.0001205499327439,2020-03-21
0.0001706812737525,2020-03-22
0.0001902743112101,2020-03-23
0.0001626924924219,2020-03-24
0.0001398410212964,2020-03-25
0.0002149587402132,2020-03-26
0.0001548500985252,2020-03-27
0.0001659523665068,2020-03-28
0.0001050452628987,2020-03-29
0.0002204980965198,2020-03-30
0.0001623857386471,2020-03-31
0.0001385958375868,2020-04-01
0.0001188315780021,2020-04-02
0.0001931528322209,2020-04-03
0.0002263844998637,2020-04-05
0.0001089687322607,2020-04-07
0.0001147216354394,2020-04-08
0.0001323069220559,2020-04-09
9.85519800843023e-05,2020-04-10
6.881059950028768e-05,2020-04-11
3.27301412484459e-05,2020-04-12
3.621056330483745e-05,2020-04-13
0.0001241814675436,2020-04-14
6.521946258410748e-05,2020-04-15
2.395888714090688e-06,2020-04-16
6.948048640131524e-05,2020-04-18
6.384248190519383e-05,2020-04-19
0.000138173020811,2020-04-20
0.0001303255564684,2020-04-21
3.486263002774481e-06,2020-04-23
8.073384512511853e-05,2020-04-26
0.0001121884341241,2020-04-27
0.0002022100508204,2020-04-28
9.111307020899032e-05,2020-04-29
0.0001920155304563,2020-04-30
0.0001749976495949,2020-05-01
5.825853853115324e-05,2020-05-04
0.0001066485002667,2020-05-08
8.813543154319978e-05,2020-05-12
0.000130520584253,2020-05-13
0.000125077001634,2020-05-15
0.0001085663751123,2020-05-18
8.066085494189349e-05,2020-05-20
0.0001064809700281,2020-05-21
4.538882770357599e-05,2020-05-23
5.450283041426242e-05,2020-05-24
0.0001745190751963,2020-05-26
9.748732206240254e-05,2020-05-30
9.112752099849167e-05,2020-05-31
8.765331116827676e-05,2020-06-01
0.0001365986811061,2020-06-02
4.755925841214103e-05,2020-06-03
0.0001642768098681,2020-06-04
2.940111799718637e-05,2020-06-05
2.50764877911081e-05,2020-06-09
4.234014420232019e-05,2020-06-11
2.1925116564174516e-05,2020-06-13
9.755461637929395e-05,2020-06-14
5.990239896855989e-05,2020-06-15
0.0001552861313468,2020-06-18
0.0001352933324333,2020-06-20
4.162291499108151e-05,2020-06-22
0.0002094515544984,2020-06-23
5.990897422030939e-05,2020-06-24
0.0002051720192701,2020-06-26
0.0001124744363319,2020-06-27
5.667417479348952e-05,2020-06-29
4.5889721509336015e-05,2020-07-01
8.012221601086614e-05,2020-07-02
8.639349798422517e-05,2020-07-04
0.0001225770297818,2020-07-05
7.719590280196281e-05,2020-07-07
0.0001133111030949,2020-07-10
4.19976992453612e-05,2020-07-12
0.0001579608688965,2020-07-13
0.0001246352851251,2020-07-14
0.000163621393785,2020-07-15
4.0699195288202375e-05,2020-07-19
0.0001364200889515,2020-07-24
2.1475540234825472e-05,2020-07-29
5.1048635909636394e-05,2020-07-30
2.924437244494896e-05,2020-08-08
4.1295637467464296e-05,2020-08-12
3.090356865327022e-05,2020-08-13
3.336985659278598e-05,2020-08-14
2.0616734382838223e-05,2020-08-15
2.794780563557463e-05,2020-08-16
6.377265381584466e-05,2020-08-17
9.864819027521158e-05,2020-08-18
4.9262040098221225e-06,2020-08-19
2.8190357682196595e-05,2020-08-20
0.0001861171290337,2020-08-21
7.621310608758228e-05,2020-08-22
6.437629697331358e-05,2020-08-23
1.8112833447135636e-05,2020-08-24
0.0001197921551961,2020-08-25
0.00010436146086,2020-08-26
0.0001438969521762,2020-08-27
9.722794985268776e-06,2020-08-29
6.355691278891022e-05,2020-08-30
8.661133966412367e-05,2020-08-31
7.4993453434322835e-06,2020-09-04
2.6322920997321783e-05,2020-09-08
0.0002224830849442,2020-09-17
4.583581010911004e-05,2020-09-23
7.91982205255503e-05,2020-09-26
0.0001730573872732,2020-09-27
0.0002153846821328,2020-09-28
7.805495156078104e-05,2020-10-01
5.11396381577283e-05,2020-10-02
0.0001470353174131,2020-10-03
7.427887270270059e-05,2020-10-06
8.672872804832765e-05,2020-10-07
0.0001776092143231,2020-10-08
2.006258289078075e-05,2020-10-13
6.743872324542771e-05,2020-10-16
7.88039692583951e-05,2020-10-18
8.14640135703686e-05,2020-10-19
4.375215796516543e-05,2020-10-20
2.8664431224434865e-05,2020-10-23
1.5337545245524416e-05,2020-10-25
9.325465439721767e-05,2020-10-26
0.0001089228643199,2020-10-28
0.000172642832608,2020-10-30
5.735456422793126e-05,2020-11-01
0.0001501435976033,2020-11-02
0.0003044006539601,2020-11-04
0.0002808075766313,2020-11-09
0.0001263750317383,2020-11-12
4.6042693517096504e-05,2020-11-17
0.0001647422607652,2020-11-20
4.312117315657817e-05,2020-11-26
0.0001040317384849,2020-11-27
0.0002328566561061,2020-11-29
2.8697147545678193e-05,2020-12-03
0.0001043584689961,2020-12-04
6.682676556367445e-05,2020-12-05
0.0001196708083678,2020-12-06
7.595863888521366e-05,2020-12-07
7.886755895828837e-06,2020-12-08
8.53596431075125e-05,2020-12-09
0.0001971155792713,2020-12-10
0.0001281830781171,2020-12-12
0.0003335391221134,2020-12-14
5.124336258490429e-05,2020-12-15
8.139267673429977e-05,2020-12-16
0.0002554480665353,2020-12-17
5.870730820802086e-05,2020-12-27
0.000154408176711,2020-12-30
0.0003106568161168,2021-01-02
0.0001056232170524,2021-01-03
7.407614588947896e-05,2021-01-04
0.0002104229869099,2021-01-05
1.9768748819264147e-06,2021-01-14
9.540035421273538e-05,2021-01-21
0.0002039016721164,2021-01-22
0.0001466468874955,2021-01-24
0.0001164269934655,2021-01-25
5.41443757134865e-05,2021-01-26
5.148009249658708e-05,2021-02-01
5.336279870397221e-05,2021-02-02
0.0001721241360215,2021-02-07
1.1895181311354812e-05,2021-02-08
0.0001431082062276,2021-02-10
7.302566478308894e-06,2021-02-11
0.0001483110951191,2021-02-12
0.0001147218565813,2021-02-13
6.964192417702933e-05,2021-02-15
4.398186802109072e-05,2021-02-16
9.563513663517757e-05,2021-02-18
1.247983132140844e-05,2021-02-20
4.6568994067224456e-05,2021-02-21
7.304033458998807e-05,2021-02-23
7.1363318321443e-05,2021-02-24
0.0001455363526677,2021-02-27
0.0001109472344213,2021-02-28
7.777781987693509e-05,2021-03-01
4.18243713644176e-05,2021-03-02
8.892517616661547e-05,2021-03-03
0.0001515146227367,2021-03-04
0.0002879833518879,2021-03-06
2.901746763974157e-05,2021-03-09
0.0001092184819312,2021-03-12
5.8405098090895934e-05,2021-03-13
9.231414231883206e-05,2021-03-14
0.0001203036848992,2021-03-15
0.0001711905994045,2021-03-16
0.0002522826750991,2021-03-21
6.040138069995957e-05,2021-03-22
0.000157566907336,2021-03-23
0.0003344494332652,2021-03-28
9.512278511182222e-05,2021-03-30
9.476370150685085e-05,2021-03-31
8.535195523800697e-05,2021-04-01
7.715970199000654e-05,2021-04-03
0.0001144381005177,2021-04-04
0.0001470178284886,2021-04-05
0.0002202351622677,2021-04-06
8.991131510973491e-05,2021-04-07
6.758892359135745e-05,2021-04-10
0.0001472687277945,2021-04-12
7.886095568910807e-05,2021-04-16
7.977429237507787e-05,2021-04-23
4.2691050389176394e-05,2021-04-24
0.0001621152317577,2021-04-27
8.536603600165372e-05,2021-04-28
0.0001042326545431,2021-05-03
0.0001141248173328,2021-05-04
0.0001213392556476,2021-05-06
9.339912859190496e-05,2021-05-07
0.0001158354593824,2021-05-09
8.774188287425133e-05,2021-05-14
7.980255032174745e-05,2021-05-16
9.644255232280054e-05,2021-05-17
0.0001015199071131,2021-05-18
4.995612057224007e-05,2021-05-28
5.851434639869688e-05,2021-05-30
0.0001787415522009,2021-05-31
9.685550438995948e-05,2021-06-01
0.0001564237617247,2021-06-03
0.000123704629187,2021-06-06
8.201089268656899e-05,2021-06-10
6.654274998507318e-05,2021-06-11
3.6721001497602704e-05,2021-06-12
9.069684822449844e-06,2021-06-14
0.000105527040211,2021-06-15
0.0001129013989837,2021-06-16
6.582826121555318e-05,2021-06-18
8.047208057643684e-05,2021-06-19
7.728745012599005e-05,2021-06-20
0.0001139107368457,2021-06-21
3.8487074885276534e-05,2021-06-25
0.0003594298614444,2021-06-27
3.3806192032571975e-06,2021-06-29
4.7814302997090105e-05,2021-06-30
0.0001609016363862,2021-07-03
0.0001128433957137,2021-07-13
0.0001564170084476,2021-07-18
0.000158986544886,2021-07-20
0.0002578159022059,2021-07-21
8.302268741554805e-05,2021-07-22
8.345072912304002e-05,2021-07-28
0.0002034271332976,2021-07-29
9.430450249771984e-05,2021-08-01
4.647383922777848e-05,2021-08-03
9.913791600604868e-05,2021-08-19
2.476100918879441e-05,2021-08-20
2.627878078705039e-06,2021-08-21
1.5171761178173976e-05,2021-08-24
1.536567329322569e-05,2021-08-26
0.0001573414590655,2021-09-04
8.092664215041599e-05,2021-09-06
4.3363780388583146e-05,2021-09-07
1.5260417308962623e-05,2021-09-08
8.048215618174116e-06,2021-09-09
5.5378322375317905e-05,2021-09-12
6.965765381084673e-05,2021-09-14
4.9402793559452415e-05,2021-09-18
0.0001334556559541,2021-09-19
0.0003622361539697,2021-09-20
0.0001603220398462,2021-09-23
7.192952235135094e-05,2021-09-25
0.0001014033731673,2021-09-27
4.5310769475988533e-05,2021-09-29
8.323213525538964e-05,2021-10-06
7.480423587931594e-05,2021-10-09
3.759869158207239e-05,2021-10-10
0.0002904930417395,2021-10-11
4.669760119465528e-05,2021-10-13
0.0001102070148058,2021-10-15
9.82065782579854e-06,2021-10-16
1.1802676469897535e-05,2021-10-18
3.187880708985268e-05,2021-10-19
0.0002415061615731,2021-10-22
8.61594237618718e-05,2021-10-23
1.963617268921559e-05,2021-10-24
0.0001740204322283,2021-10-25
0.0001415070817128,2021-11-02
0.0001740413022649,2021-11-06
5.85595331627883e-05,2021-11-09
5.952602120750927e-05,2021-11-11
9.688131562383517e-06,2021-11-16
8.308046554451422e-05,2021-11-18
1.871255270415171e-05,2021-11-20
8.876347399677087e-05,2021-11-21
7.064022029987355e-05,2021-11-22
1.3165239029513236e-05,2021-11-28
3.774400317311452e-05,2021-12-02
2.5122583003680896e-05,2021-12-08
0.000190726823876,2021-12-09
1.954872119656695e-05,2021-12-11
0.0001465155258749,2021-12-14
1.6750675888485124e-05,2021-12-20
0.0001807723536562,2021-12-23
0.0001766339145524,2021-12-24
0.000231613737055,2021-12-25
9.942199430847748e-05,2021-12-26
0.0001426657824011,2021-12-27
0.0001511794631573,2021-12-29
0.0001395050570643,2021-12-30
7.740038330940539e-06,2022-01-01
8.811097408314434e-05,2022-01-02
8.311941406538581e-05,2022-01-03
2.790073557066796e-07,2022-01-07
6.333697018267769e-05,2022-01-08
0.0002306828193908,2022-01-15
0.0001022654549618,2022-01-18
0.000103025686975,2022-01-20
0.0001378500427185,2022-01-21
0.000212591230603,2022-01-22
0.0001625500736445,2022-01-23
5.19385684605795e-05,2022-01-25
5.829365579638542e-05,2022-01-26
0.0001456813643826,2022-01-29
4.557810399882608e-05,2022-01-30
0.0002100428748608,2022-02-01
8.535663046846281e-05,2022-02-02
7.504399569051451e-05,2022-02-03
0.0001243156057112,2022-02-04
0.0001409045637134,2022-02-05
0.0001739850720532,2022-02-09
8.429738958059463e-05,2022-02-17
9.995633810949394e-05,2022-02-20
0.0001446917570845,2022-02-21
7.502566763197762e-05,2022-02-23
4.121762150430474e-05,2022-02-24
0.0001465728090484,2022-02-26
0.0001690167775012,2022-02-27
0.0001550235877502,2022-03-05
7.939725969777095e-05,2022-03-06
4.484367723489845e-05,2022-03-07
0.0002425035870062,2022-03-09
7.82852669275768e-05,2022-03-10
0.0002195918072273,2022-03-14
5.612896584387904e-05,2022-03-18
1.5655712036429945e-05,2022-03-19
6.400122580082124e-05,2022-03-20
9.910284292589868e-05,2022-03-21
7.884883331084272e-05,2022-03-22
3.95511642786841e-05,2022-03-24
8.773774640937154e-05,2022-03-27
8.462912963476917e-05,2022-03-28
0.00017264451877,2022-03-31
5.7599076868455925e-05,2022-04-03
0.0001606878004399,2022-04-04
3.3781982985327204e-05,2022-04-05
0.0001070883098265,2022-04-11
2.0413560925639723e-05,2022-04-14
8.630860739140177e-05,2022-04-15
4.0748960552432465e-05,2022-04-19
9.68696398696124e-05,2022-04-27
0.000228682853507,2022-04-29
0.0001083050453417,2022-04-30
0.0001902764028714,2022-05-02
0.000115566864403,2022-05-05
0.0001837968925625,2022-05-06
0.0001131050768138,2022-05-07
0.0001376116840451,2022-05-09
0.0002068569193795,2022-05-11
1.9502300477815132e-05,2022-05-15
5.1411143970532645e-05,2022-05-22
4.9143483618930595e-05,2022-05-25
0.0001686171751569,2022-05-28
0.0001207036476987,2022-06-03
1.4503429955455684e-05,2022-06-04
7.789365335364425e-05,2022-06-05
0.0001824894985919,2022-06-07
9.900890710946562e-05,2022-06-08
0.0001269451468397,2022-06-10
0.0002555792194972,2022-06-12
3.4014351501032704e-05,2022-06-13
9.853320736171024e-05,2022-06-14
7.05725510757713e-05,2022-06-18
0.0001710036734569,2022-06-20
9.079122506770611e-06,2022-06-22
4.867159904106869e-05,2022-06-23
7.738115287762488e-05,2022-06-27
2.724056207423861e-05,2022-06-28
6.044227804740366e-07,2022-06-29
0.0001336767789283,2022-06-30
5.6872733782000846e-05,2022-07-05
0.0001040935371215,2022-07-06
2.5241141906594952e-05,2022-07-07
6.58368636986783e-05,2022-07-08
2.876432586282974e-05,2022-07-10
4.4641219407509266e-05,2022-07-13
6.064839515640578e-05,2022-07-14
6.606611124691266e-05,2022-07-15
0.0001810887650476,2022-07-16
2.1621476091067244e-05,2022-07-20
4.809364614645015e-05,2022-07-23
0.0001817901440595,2022-07-25
0.000206318043137,2022-07-26
0.0001411879190045,2022-07-30
7.957072094844082e-06,2022-08-08
3.7973685899751686e-05,2022-08-09
5.59682648847421e-05,2022-08-10
0.0001606708824007,2022-08-12
3.889309724698397e-05,2022-08-13
0.0001148176852533,2022-08-14
1.4988955463202632e-05,2022-08-15
6.512847524776707e-06,2022-08-16
0.0001504443960242,2022-08-17
4.659334746586859e-05,2022-08-18
0.000178904913604,2022-08-19
5.7615212272614325e-05,2022-08-20
0.0001859830888631,2022-08-21
3.846518811155942e-05,2022-08-29
9.8111664159159e-05,2022-09-02
0.0001555514256354,2022-09-11
4.787863400445251e-05,2022-09-12
0.0001113375526485,2022-09-13
5.609874243877766e-05,2022-09-15
6.176912313608768e-05,2022-09-16
4.38470497455961e-05,2022-09-17
4.218953368453165e-05,2022-09-18
2.2274725456590603e-05,2022-09-20
8.1695769544229e-05,2022-09-21
5.084676060116101e-05,2022-09-22
4.2014043715497776e-05,2022-09-23
4.725132690656406e-05,2022-09-24
6.408974121809015e-05,2022-09-25
0.0001288428552343,2022-09-27
0.000136972311445,2022-09-28
5.217425992775271e-05,2022-09-29
3.589134697514253e-05,2022-10-08
0.0001207530373001,2022-10-09
3.508329540104517e-05,2022-10-19
0.0001210621465318,2022-10-27
0.0002658054569501,2022-10-28
8.026747495163149e-05,2022-11-02
0.0002011347231285,2022-11-11
2.6058102158502537e-05,2022-11-14
0.0001220587221909,2022-11-17
0.0001212596920144,2022-11-18
0.0001682282632173,2022-11-20
0.0001377111045833,2022-11-21
7.871344075470074e-05,2022-11-22
6.0761262078494e-05,2022-11-23
7.072246778968517e-05,2022-11-24
0.0001927633460105,2022-11-25
0.0001364157957485,2022-11-30
0.0001202947494789,2022-12-01
0.0001044564835691,2022-12-04
4.845764671216594e-05,2022-12-05
9.320620975570026e-05,2022-12-11
0.0001069880993197,2022-12-13
5.583327128363942e-06,2022-12-15
1.9021098699925375e-05,2022-12-16
0.0001525903389394,2022-12-17
8.53175657688922e-05,2022-12-23
0.0001380181641814,2022-12-27
0.0001872226360459,2022-12-28
1.505185474815644e-06,2022-12-29
0.0003506867221042,2022-12-31
7.169464229737906e-05,2023-01-01
9.36433217436386e-05,2023-01-02
4.0442834866700766e-05,2023-01-06
0.0001631737160943,2023-01-12
0.0002155935142532,2023-01-13
2.1386846930892285e-05,2023-01-19
9.049508264607186e-05,2023-01-23
8.399649617308312e-05,2023-01-26
0.0001496633888216,2023-01-28
9.544317238821683e-05,2023-01-29
1.5640040222149375e-05,2023-02-07
0.000215994187924,2023-02-08
0.0001825659959775,2023-02-09
3.431482652575244e-05,2023-02-12
1.2289563167959992e-05,2023-02-13
0.0002344875642797,2023-02-14
0.0001750885341174,2023-02-16
0.0001081774221779,2023-02-17
6.578241782784244e-05,2023-02-18
6.184132146729261e-05,2023-02-22
0.0002736071750677,2023-02-24
5.6782166452617856e-05,2023-02-25
2.223903120121664e-05,2023-02-26
4.302654489320091e-05,2023-02-27
1.771444557330602e-06,2023-02-28
0.0003064208130367,2023-03-04
0.0001250092235546,2023-03-05
0.000113142236545,2023-03-06
0.0001587675523449,2023-03-07
5.3497145352733686e-06,2023-03-08
0.0001198655891988,2023-03-09
8.972196602187521e-05,2023-03-12
0.0002490810634519,2023-03-13
0.0001538653834762,2023-03-18
3.8173171573303865e-05,2023-03-20
0.0001781179576199,2023-03-23
7.698513066253081e-05,2023-03-25
5.9747310367104205e-05,2023-03-26
0.0001237537190187,2023-03-29
0.0001776886206053,2023-04-01
7.874862708092882e-05,2023-04-02
0.0001109676428073,2023-04-03
6.202933726447077e-05,2023-04-05
7.484012691389921e-05,2023-04-06
0.0001427698529624,2023-04-07
2.667663238722656e-05,2023-04-09
0.0001374172603294,2023-04-11
0.0001650285970605,2023-04-12
0.0001396015174761,2023-04-13
0.0001241979655405,2023-04-14
1.2938095333670409e-05,2023-04-15
0.0002964527594232,2023-04-17
0.0001487440903902,2023-04-18
0.0001811268645655,2023-04-19
6.634853392887615e-05,2023-04-22
0.0001525047163951,2023-04-27
1.3755844067142111e-05,2023-04-30
0.000294218285664,2023-05-02
0.0001834360279655,2023-05-03
7.827712073089403e-05,2023-05-08
0.0001009699022513,2023-05-13
0.00014478078923,2023-05-15
0.0001922564690827,2023-05-16
0.0002185844974499,2023-05-17
0.0001588842691705,2023-05-18
0.0002123592928169,2023-05-20
9.85495884475047e-05,2023-05-22
6.309908788815101e-05,2023-05-23
0.0002296672127841,2023-05-25
7.871604080151962e-05,2023-05-28
0.0001274159015278,2023-05-30
9.880669639056384e-05,2023-05-31
0.0001143740025855,2023-06-01
2.195230073699613e-06,2023-06-05
0.0002024301481572,2023-06-06
0.0001063946303141,2023-06-10
9.46276806900288e-05,2023-06-16
0.0001377765334739,2023-06-22
2.8928704806132055e-05,2023-06-23
6.389860455942337e-05,2023-06-24
6.704852455813411e-05,2023-06-27
0.0001106896824545,2023-06-28
0.0002021358529492,2023-07-03
0.0001370563527496,2023-07-08
3.616520432973071e-05,2023-07-09
5.5048624107428104e-05,2023-07-11
1.0087443895991318e-05,2023-07-12
6.875689656498243e-05,2023-07-13
4.788902431572596e-05,2023-07-18
4.0866547261840186e-05,2023-07-20
2.03969750011837e-05,2023-07-21
6.6319814784385786e-06,2023-07-23
1.702629377800378e-05,2023-07-27
1.9942317433382263e-05,2023-07-29
4.546878190333665e-06,2023-08-01
4.757678647449002e-05,2023-08-02
3.049533876822192e-05,2023-08-03
0.000182768375509,2023-08-04
0.0001117710800714,2023-08-05
7.284778142993559e-05,2023-08-06
5.9279979540697286e-05,2023-08-07
5.64746947678288e-05,2023-08-08
6.266203353290402e-05,2023-08-09
6.438684872249725e-05,2023-08-10
0.0001767895106966,2023-08-12
4.134073694717008e-05,2023-08-13
